0.003429227,-0.016411856,0.000833847,0.014107607,-0.007103326,0.014966744,0.00523711,0.012179,5.45E-06,0.008371782,-0.002535614,-0.008546224,0.01633773,-0.004217114,-0.00750154,0.004698947,-0.009850635,-0.000522872,-0.011917634,-0.020271313,-0.009644885
-0.006583354,0.003422771,-0.004051877,-0.00040046,0.018649086,0.00789268,0.002964993,-0.005702948,0.019821308,0.004860425,-0.007855715,-0.013820047,-0.00894027,0.017779911,0.011189341,-0.007712846,-0.01735158,-0.008419335,0.01478449,-0.027274268,-0.002618978
-0.009817481,-0.018321833,-0.017910265,-0.004673926,0.00194146,-0.015519039,7.79E-05,-0.012516342,-0.0114011,0.013429357,0.010201418,-0.022728712,0.017641531,0.024714318,0.002862374,-0.013632824,0.009361245,-0.010674986,-0.010774861,-0.041826796,-0.003253003
0.02260269,-0.005443362,-0.005599833,0.004947202,0.019413273,0.013983021,0.020046339,-0.00359909,0.00498096,-0.00434304,-0.000609046,0.006435419,0.013721023,0.027359746,0.005455174,-0.007323526,-0.017349189,0.005867084,-0.002566565,-0.022512944,-0.008626382
0.031524192,-0.022265138,-0.026061053,-0.013103265,-0.011761189,-0.015743648,0.012949368,0.003126858,-0.001051159,-0.007004498,0.024872397,-0.02016152,-0.015063339,0.015592862,-0.019644368,-0.027226417,-0.012652544,-0.02268739,0.028808603,-0.010954702,-0.009565197
0.009881603,-0.009455814,-0.002265517,0.035666209,0.01599835,0.002430184,-0.00284478,-0.004343966,0.002963351,-0.009440743,0.009560646,0.002284516,-0.011778666,0.031297015,0.007505928,-0.026026695,-0.002739111,0.010780154,-0.003428558,-0.026014648,-0.006719513
-0.015570103,-0.015548219,-0.004715637,0.003433429,0.013487201,0.030684277,0.015736245,0.015651501,0.036069627,0.005538169,-0.010729415,-0.00832478,0.002849377,0.012367382,0.017382184,-0.000896707,0.011595987,-0.011218479,0.009277817,-0.023807405,0.005018056
-0.041102831,-0.026883818,0.01208394,0.036475605,-0.025786001,-0.008637091,-0.003218453,0.029962885,-0.00445613,-0.030477194,0.021787983,0.000669025,-0.026170205,-0.026310692,-0.004974571,0.014318105,-0.004970631,-0.024923191,-0.024568303,-0.023409435,-0.017118146
0.018672123,0.000886199,-0.002180323,0.010385196,-0.006369935,0.014426652,0.035720767,0.031740496,0.013940276,0.011937305,-0.003105664,0.018156902,0.036753415,0.01552376,0.01160375,-0.008580642,-0.005650408,0.010417513,-0.006645973,-0.02377347,0.003891177
-0.017907896,-0.025767569,-0.000701765,0.008495608,0.022002884,0.038028044,0.030214557,0.023416504,0.036745344,0.016915772,-0.011443001,-0.007381018,0.009116135,0.024483049,0.031961368,-0.001064044,0.007944504,-0.011893307,0.017996283,-0.031467669,0.009894675
0.036981497,-0.027137621,-0.014431521,0.001433053,-0.006808047,0.021867126,0.017760951,0.000588542,-0.014158108,-0.006306281,0.039210241,-0.005967148,0.043387031,0.029875586,0.038323512,-0.006598799,-0.002318041,0.009940011,-0.011702654,-0.031670885,-0.014703386
-0.001221712,-0.001680627,-0.00745936,0.046580662,-0.01674584,0.021554091,0.017821968,0.014187243,0.009586222,-0.003069826,-0.008642712,-0.017973606,0.005818324,0.009748815,0.008977416,-0.001248275,-0.020264231,0.036172199,-0.002984314,-0.018206128,-0.01692963
0.006572509,-0.004803804,0.003205037,-0.001631693,0.03178508,-0.003814932,0.03581584,0.032246348,-0.005240124,0.033430141,-0.001995865,0.021104759,0.047885706,0.02821447,0.034444664,-0.010010955,-0.005211828,0.015664303,0.02258654,-0.027867912,-0.003390275
0.023573979,0.007280661,-0.014032456,0.009811618,-0.005611682,-0.010209047,0.02632919,-0.005201208,0.010500482,0.007586146,-0.004439374,0.034194217,0.025746855,0.031490675,0.049457225,-0.025400364,-0.001377095,0.004758892,0.025429858,0.002223547,0.020771798
0.02821922,0.051419951,0.008949141,0.010184089,0.013254618,0.025667163,0.012571705,0.000142884,0.018909314,-0.005656836,-0.021377033,0.014674486,0.017318684,0.032165974,0.02492309,0.009562621,-0.018530403,0.030809214,-0.00146469,-0.006175089,0.005737514
-0.002296775,0.008728662,-0.037659622,-0.000980828,0.018748821,-0.044299272,-0.010844719,-0.003802886,-0.051184456,-0.017287143,-0.007685324,0.026243134,-0.000516907,0.003766538,-0.012590464,-0.030419374,-0.008792005,-0.017739386,-0.01016716,0.054423373,0.015921126
-0.031359384,-0.005435586,0.001557703,-0.005908408,-0.004542005,-0.002925562,0.020126333,-0.014913363,-0.008332284,0.029931832,-0.009372311,0.034123445,0.056430368,0.003596328,-0.002621724,0.028627326,0.007119946,-0.013759286,-0.007234736,-0.021728122,-0.001242495
0.000347625,-0.004671988,0.002042734,0.056476796,0.035464352,0.008730112,0.024262592,0.050929027,-0.016800168,-0.01522122,-0.012976232,-0.013649415,0.035321462,0.017717778,0.025475637,-0.01884568,-0.002431185,0.011188049,0.029044508,-0.00805046,0.009424472
0.009096414,0.015118703,0.016979244,0.03121318,0.057408961,0.018836839,0.015877406,0.006048989,0.022912155,0.017763951,-0.009355683,-0.010557677,0.027108143,0.032859318,0.041604463,-0.007288119,0.005973875,0.031826109,0.033141152,-0.03078575,-0.010330483
0.015009775,0.005020138,-0.000823713,-0.011089597,0.02620873,0.047220722,0.035519609,0.0258547,0.05978465,-0.017685953,-0.005257926,0.019338528,0.010153952,0.006864128,0.017079338,-0.026424715,-0.025789954,-0.001614393,-0.013565838,-0.032465327,-0.009051828
-0.00125717,0.002026518,0.054144595,-0.018919241,0.036618069,0.062345448,-0.007522248,-0.015387864,0.004938523,0.011471337,-0.000876361,-0.015995358,0.001675563,0.029420263,0.064819624,-0.010490623,0.019023577,-0.014657812,0.026668243,-0.019018393,-0.014995365
0.051738032,-0.021588083,0.035417037,0.000313654,0.055190904,0.024202457,0.057759744,0.039008764,0.021369524,0.060884421,-0.020332135,0.000327078,0.067796209,0.059328464,0.057155655,-0.00751535,-0.025047846,0.009938476,0.034302785,-0.052617984,-0.014464716
0.019108168,0.038354142,0.068390933,-0.010848188,0.043469816,0.027576513,0.005343945,0.000204096,0.014206613,-0.001970448,-0.035625233,-0.006146407,-0.001741088,0.051706199,0.022105929,-0.000122441,-0.023712158,0.058963386,-0.000816638,0.011426203,-0.024918611
0.010194548,0.012396589,0.053327107,0.017208881,0.01827559,-0.009419011,-0.015416536,0.003303072,-0.014308882,0.008674065,-0.040151426,-0.005432508,-0.003519918,0.033619281,-0.004256012,0.071956759,-0.03131941,0.043101983,0.046259019,-0.040833712,-0.011322533
-0.010466759,-0.041437164,0.037185982,-0.004800313,0.011745699,0.008697233,0.01572539,0.003725792,0.020283012,0.074997599,-0.014764083,-0.018981155,-0.010188912,-0.002602903,-0.003831932,0.004966519,-0.013862495,-0.017171698,0.01475611,-0.047156756,-0.030397761
0.058708089,0.020979329,0.078348341,0.019693501,0.029250239,-0.005510109,0.005947919,-0.000272531,-0.031386784,-0.009075997,-0.036393454,-0.007438023,-0.004871234,0.050628943,0.04615562,0.050106281,-0.019607031,0.094501521,-0.018499628,-0.029693722,-0.020247449
-0.027210469,0.007689716,-0.018489228,0.022059696,0.012382869,0.004666048,0.040770323,0.015015407,-0.015724209,0.02243646,0.043036363,0.014095614,0.097679504,0.045652518,0.006342571,-0.010364516,0.01672003,-0.00951038,0.01849097,-0.039163593,0.005860247
0.049100251,0.099947209,-0.006031485,0.018783812,0.017734846,-0.001641316,0.006391381,-0.00241108,-0.010492823,-0.011656053,0.004793238,0.022839964,0.011263561,0.029955223,0.042664288,0.046831684,-0.005048364,0.063053162,0.006080665,-0.013645194,0.035285693
0.00057871,0.075659934,-0.006804507,0.014368432,0.01187598,0.016309804,0.103833998,0.071613761,-0.000794545,0.022942924,-0.000514194,0.074816005,0.063078314,0.026725864,0.021859444,0.001766818,-0.020665682,0.060822077,0.011539013,-0.011313871,0.030270092
0.03763795,-0.006640119,-0.004460129,-0.038778389,0.010191904,0.00433351,0.004568738,0.014757069,-0.019453249,-0.000245775,0.002229699,-0.004328221,0.018843339,0.017833387,-0.01828719,0.016163771,-0.011623056,-0.012864099,-0.010337775,0.107746236,-0.013058401
-0.018659895,0.032257216,-0.038388269,0.015071141,-0.004998726,-0.026927954,0.052478402,0.111488529,-0.024146559,0.022377923,0.000760057,0.035633565,0.092902676,-0.001711624,0.059268477,0.013292973,-0.012236118,0.024284673,0.080576288,-0.035274401,0.030204515
0.068591747,0.001919014,-0.000606861,0.000727418,0.069232299,0.011990408,0.007496483,0.023130331,0.01262255,-0.030247688,-0.01594001,-0.008172765,0.017156763,0.114547261,0.095158361,0.012409765,-0.009959037,0.016007675,-0.016480845,0.088688307,-0.040008419
0.048914812,-0.007018918,-0.005767914,0.013932878,0.061255157,-0.019608032,0.059849983,0.074056165,-0.026666759,0.120861742,-0.01520122,0.014725281,0.106216722,0.000283299,0.051293185,-0.020863334,-0.016212217,0.023716832,0.078049799,-0.033263284,-0.009280381
0.12222659,0.092883346,-0.033902758,0.025167513,0.040148837,-0.028522126,0.025987337,0.032875898,-0.019209284,0.000601381,-0.00528761,0.021062688,0.016733766,0.040750239,0.046463389,0.037106086,0.003093213,0.057130291,0.014074489,-0.020087117,0.039582706
0.0555313,-0.005625637,-0.003810743,0.014498413,0.048617152,-0.017890618,0.064362039,0.081609015,-0.026296836,0.123293472,-0.014978657,0.01761865,0.115501425,-0.000271325,0.043402913,-0.020144159,-0.020248483,0.027210651,0.06882185,-0.032579051,-0.006875907
-0.011452529,0.002901319,0.001308783,0.021626124,0.010052732,-0.016443499,0.127079892,0.095303741,-0.002657818,0.049729875,0.028060544,0.050422528,0.105157629,0.017153667,0.043356067,-0.022605514,0.001646484,0.002665479,0.038368997,-0.036100348,0.009608495
-0.000317214,0.087967519,-0.031993898,-0.009204484,-0.018888706,0.004427232,0.14487338,0.146242208,-0.008783309,0.025439211,-0.002807031,0.041173069,0.048244395,0.003336106,0.003017221,-0.027227925,-0.034907377,0.065965196,0.033682828,-0.005631388,0.016606607
-0.004482376,0.156032505,0.001881458,0.012183011,-0.00384173,0.006378827,0.01560613,-0.01874921,0.035482602,-0.014737394,-0.035435678,0.004653909,-0.003334844,-0.020809094,-0.000489602,0.011401184,-0.005272642,0.016745621,-0.02056998,-0.034595361,0.036385042
0.019318436,0.010644558,-0.019929475,0.007529901,0.023927848,-0.016293866,0.162414018,0.118967445,-0.017287526,0.091792887,0.028357214,0.075466639,0.155860249,0.01957848,0.048872196,-0.016888038,-0.005067391,0.03563272,0.036349167,-0.036094404,0.018934435
-0.025980865,-0.024337041,-0.032422308,-0.022612224,-0.000831563,-0.010597137,0.171416339,0.070396045,-0.014951581,0.124462618,0.01090858,-0.011535759,0.182009923,-0.012015466,-0.003613038,-0.030138535,-0.020241559,-0.007114899,0.068709036,-0.036646048,-0.002908798
0.192237854,0.124125977,-0.038412519,-0.010026417,-0.015744739,-0.028543756,0.001502885,-0.01545345,-0.026307474,0.019350426,-0.016154222,-0.012399209,0.066455341,0.042620822,0.022179976,0.040161031,-0.045680236,0.135191131,-0.03448461,0.020224467,-0.015736377
-0.03101023,-0.006521482,-0.018943175,-0.031366959,-0.01105214,-0.022535685,0.002079196,0.013003062,-0.051514997,-0.027250496,-0.00487743,0.002304453,0.002990377,-0.0411952,-0.049421836,-0.016216559,-0.038074591,-0.025140509,-0.013806148,0.256919284,-0.03439495
0.363773872,0.077938365,-0.009722719,0.058746851,0.026485223,-0.028671503,-0.006648996,0.011281024,0.007799104,-0.023951105,-0.005861017,-0.021030892,0.066348227,0.140372182,0.162292278,0.030136039,0.004695036,0.199519417,0.025728355,-0.055529795,-0.017813883